timestamp,step,joint1,joint2,joint3,joint4,joint5,joint6,force_local_x,force_local_y,force_local_z,torque_local_x,torque_local_y,torque_local_z,force_world_x,force_world_y,force_world_z,torque_world_x,torque_world_y,torque_world_z,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_timestamp
1755106963.504662,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-2.3415926535897924,-5.672012145794782,-5.5087850999613766,-1.0668231623046227e-10,0.4131588824971032,-0.42540091093460863,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14507.8,14350.8,14067.2,14063.0,14369.0,14411.4,14446.6,14418.4,14222.8,14236.6,14148.0,14192.8,14183.6,14089.0,14355.2,14205.0,1755106963.4590552
1755106964.008659,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-2.2415926535897923,-6.193636548675644,-4.9150077683060935,-1.0668231623046227e-10,0.368625582622957,-0.46452274115067327,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14507.4,14350.2,14066.2,14063.0,14368.6,14410.8,14446.2,14417.8,14221.2,14235.4,14146.2,14191.8,14182.4,14087.8,14354.8,14204.4,1755106963.989033
1755106964.514197,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-2.1415926535897922,-6.653376182506181,-4.272121303715458,-1.0668231623046227e-10,0.3204090977786594,-0.4990032136879635,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14504.8,14347.0,14062.8,14060.6,14366.2,14408.2,14444.2,14415.8,14217.6,14231.8,14143.0,14188.4,14179.6,14085.4,14352.4,14201.0,1755106964.453822
1755106965.0195541,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-2.041592653589792,-7.046637480834877,-3.5865492152336476,-1.0668231623046227e-10,0.26899119114252357,-0.5284978110626157,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14505.2,14346.4,14062.2,14059.6,14366.0,14408.8,14444.4,14415.8,14216.8,14230.6,14141.2,14186.6,14178.8,14085.0,14350.8,14200.4,1755106964.985585
1755106965.523984,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-1.941592653589792,-7.369491106763733,-2.8651415125487696,-1.0668231623046227e-10,0.21488561344115767,-0.5527118330072799,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14507.4,14349.0,14065.0,14062.6,14369.0,14411.2,14447.4,14418.8,14218.6,14232.4,14143.4,14188.6,14181.6,14087.8,14353.4,14202.6,1755106965.5021162
1755106966.0281768,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-1.841592653589792,-7.618711213583687,-2.115106262960369,-1.0668231623046226e-10,0.15863296972202764,-0.5714033410187762,0.0,0.0,0.0,-7.906860000000001,2.178263887743821e-06,0.5930144999959992,0.0,14514.2,14355.6,14070.2,14069.0,14375.4,14418.6,14454.6,14425.8,14224.0,14237.2,14149.4,14194.0,14187.0,14093.4,14359.6,14208.4,1755106965.98099
1755106966.5338418,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-1.7415926535897919,-7.791807676368609,-1.343937570753644,-1.0668231623046227e-10,0.1007953178065233,-0.5843855757276456,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14516.0,14356.6,14071.6,14070.6,14377.4,14420.0,14456.0,14427.8,14225.0,14238.2,14149.6,14194.6,14188.8,14095.0,14360.4,14209.8,1755106966.511025
1755106967.039476,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-1.6415926535897918,-7.887050972480436,-0.5593406985866456,-1.0668231623046227e-10,0.041950552393998405,-0.5915288229360327,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14516.6,14356.8,14071.4,14070.8,14378.2,14421.0,14457.4,14428.2,14225.0,14238.0,14148.8,14194.6,14188.4,14094.8,14360.2,14208.8,1755106967.027901
1755106967.54064,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-1.5415926535897917,-7.9034894623876655,0.2308449209471783,-1.0668231623046227e-10,-0.01731336907103837,-0.5927617096790749,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14517.6,14357.2,14071.6,14071.2,14379.2,14422.0,14458.2,14429.0,14224.8,14237.6,14148.4,14194.8,14188.8,14094.8,14360.4,14208.6,1755106967.499764
1755106968.0451179,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-1.4415926535897916,-7.840958898132988,1.0187240143380834,-1.0668231623046227e-10,-0.07640430107535624,-0.5880719173599741,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14518.8,14357.8,14072.0,14071.8,14380.0,14423.2,14459.8,14430.6,14225.0,14237.6,14149.2,14195.6,14189.2,14095.2,14360.2,14209.2,1755106968.033078
1755106968.550433,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-1.3415926535897915,-7.700084064444581,1.7964243541231102,-1.0668231623046227e-10,-0.13473182655923324,-0.5775063048333434,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14520.6,14360.2,14073.0,14073.2,14382.4,14425.4,14461.6,14432.4,14226.8,14238.4,14149.8,14197.4,14189.6,14096.4,14361.4,14209.8,1755106968.550025
1755106969.0559602,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-1.2415926535897914,-7.4822725360936255,2.55617541558068,-1.0668231623046227e-10,-0.191713156168551,-0.5611704402070218,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14522.0,14360.8,14073.8,14073.8,14383.6,14427.0,14463.4,14433.8,14227.4,14239.4,14150.2,14198.8,14190.8,14097.2,14362.2,14210.4,1755106969.029154
1755106969.5575712,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-1.1415926535897913,-7.18970061387249,3.2903860172450203,-1.0668231623046227e-10,-0.24677895129337651,-0.5392275460404367,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14522.8,14361.0,14073.4,14074.0,14384.2,14427.6,14464.0,14434.4,14227.8,14239.8,14150.0,14198.2,14189.6,14096.8,14362.0,14209.2,1755106969.551805
1755106970.0601249,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-1.0415926535897913,-6.825291579716585,3.991720169482058,-1.0668231623046227e-10,-0.2993790127111543,-0.5118968684787438,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14525.4,14363.4,14075.2,14075.8,14382.8,14427.0,14464.0,14433.8,14226.6,14240.0,14150.0,14197.2,14191.2,14098.0,14363.8,14211.0,1755106970.028399
1755106970.565802,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-0.9415926535897913,-6.392686488237589,4.6531703732728875,-1.0668231623046227e-10,-0.3489877779954666,-0.4794514866178191,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14525.2,14363.2,14075.0,14075.4,14383.6,14427.0,14463.8,14434.0,14227.0,14238.8,14151.2,14197.4,14191.2,14097.6,14362.8,14210.6,1755106970.555261
1755106971.070091,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-0.8415926535897913,-5.8962077865093265,5.268127636827602,-1.0668231623046227e-10,-0.39510957276207015,-0.44221558398819955,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14525.6,14363.8,14075.4,14076.4,14384.6,14428.4,14465.0,14435.4,14227.8,14239.8,14150.8,14198.0,14190.8,14097.6,14362.4,14210.8,1755106971.0309591
1755106971.573725,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-0.7415926535897913,-5.340816125605429,5.830447510446604,-1.0668231623046227e-10,-0.4372835632834952,-0.40056120942040707,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14526.2,14364.8,14075.6,14076.0,14385.0,14429.2,14465.6,14435.8,14227.6,14240.0,14151.2,14198.8,14190.8,14097.0,14362.0,14210.2,1755106971.549024
1755106972.075097,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-0.6415926535897913,-4.732060795413572,6.334511479830932,-1.0668231623046227e-10,-0.4750883609873199,-0.35490455965601786,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14526.4,14364.8,14075.4,14075.6,14385.2,14430.0,14466.0,14435.4,14228.0,14240.0,14151.4,14198.0,14190.4,14097.0,14361.0,14209.4,1755106972.0719628
1755106972.581098,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-0.5415926535897914,-4.076024277965275,6.775283104419892,-1.0668231623046227e-10,-0.5081462328314919,-0.3057018208473956,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14526.8,14365.2,14074.4,14075.0,14385.8,14430.4,14466.2,14435.8,14227.8,14239.4,14151.0,14199.2,14189.2,14096.0,14361.0,14208.8,1755106972.551237
1755106973.086761,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-0.4415926535897914,-3.37926147328604,7.14835833984032,-1.0668231623046227e-10,-0.536126875488024,-0.25344461049645295,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14526.8,14365.2,14074.2,14074.8,14386.0,14430.8,14466.0,14435.8,14228.6,14239.4,14152.0,14200.0,14189.2,14095.8,14359.8,14208.4,1755106973.0705888
1755106973.5905201,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-0.3415926535897914,-2.6487342050010603,7.450009541662171,-1.0668231623046227e-10,-0.5587507156246627,-0.19865506537507951,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14526.8,14365.2,14074.6,14074.4,14386.4,14431.0,14466.6,14435.2,14228.4,14240.0,14152.2,14200.2,14187.8,14095.0,14358.2,14207.0,1755106973.5490181
1755106974.092181,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-0.2415926535897914,-1.89174166009483,7.677222710789472,-1.0668231623046227e-10,-0.5757917033092104,-0.14188062450711225,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14527.4,14366.2,14074.4,14074.2,14386.4,14431.8,14467.0,14436.2,14229.4,14240.4,14152.6,14201.0,14188.4,14094.4,14358.4,14207.0,1755106974.080126
1755106974.595233,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-0.1415926535897914,-1.1158474578475863,7.827727608342991,-1.0668231623046227e-10,-0.5870795706257242,-0.08368855933856896,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14527.2,14366.6,14074.0,14074.0,14386.2,14432.2,14466.8,14435.8,14229.6,14240.6,14153.4,14201.0,14187.8,14093.6,14358.0,14206.0,1755106974.548202
1755106975.100671,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,-0.04159265358979139,-0.3288040766516591,7.900020439136677,-1.0668231623046227e-10,-0.5925015329352507,-0.024660305748874435,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14527.6,14366.8,14074.0,14074.0,14387.2,14432.4,14467.2,14436.0,14230.0,14241.4,14154.0,14202.4,14187.0,14093.0,14357.2,14206.2,1755106975.072184
1755106975.602509,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,0.058407346410208616,0.4615246061899939,7.893378877102073,-1.0668231623046227e-10,-0.5920034157826554,0.034614345464249546,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14527.2,14366.8,14074.0,14073.4,14386.6,14432.8,14467.0,14435.4,14230.6,14241.6,14155.6,14202.6,14187.0,14092.6,14356.8,14205.8,1755106975.600137
1755106976.106035,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,0.15840734641020862,1.2472418877263485,7.807869282531618,-1.0668231623046227e-10,-0.5855901961898713,0.09354314157947609,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14527.4,14367.2,14073.8,14073.2,14386.8,14433.0,14467.0,14435.2,14231.2,14242.6,14155.6,14203.4,14186.2,14091.4,14356.0,14205.4,1755106976.073094
1755106976.611315,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,0.2584073464102086,2.0204971406038945,7.64434603902855,-1.0668231623046227e-10,-0.5733259529271412,0.15153728554529208,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14527.4,14368.0,14074.0,14072.6,14387.0,14433.0,14467.2,14435.4,14232.2,14243.6,14156.8,14204.0,14186.0,14092.0,14355.2,14205.0,1755106976.5913532
1755106977.117455,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,0.35840734641020866,2.773564253940084,7.404443016788351,-1.0668231623046227e-10,-0.5553332262591263,0.20801731904550624,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14527.0,14367.4,14073.4,14071.6,14386.2,14432.8,14466.8,14434.2,14231.8,14244.0,14157.6,14205.4,14185.0,14090.4,14354.8,14204.2,1755106977.075032
1755106977.623892,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,0.45840734641020864,3.498918830069352,7.090557247507851,-1.0668231623046227e-10,-0.5317917935630887,0.26241891225520136,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14527.0,14368.4,14073.8,14071.6,14386.6,14432.8,14466.4,14434.2,14233.0,14244.0,14158.8,14205.8,14184.6,14090.4,14354.4,14205.0,1755106977.599882
1755106978.125047,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,0.5584073464102086,4.189313365837361,6.705824974036859,-1.0668231623046227e-10,-0.5029368730527644,0.31419850243780195,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14526.6,14368.2,14074.0,14071.0,14385.6,14432.6,14466.4,14433.2,14233.4,14245.0,14158.8,14206.2,14184.8,14089.6,14354.0,14204.4,1755106978.124644
1755106978.6298041,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,0.6584073464102086,4.837849667256807,6.254090314076317,-1.0668231623046227e-10,-0.4690567735557238,0.3628387250442604,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14526.8,14368.8,14074.4,14071.0,14385.6,14432.8,14465.8,14433.2,14234.0,14246.0,14159.8,14207.2,14184.4,14089.6,14353.6,14204.0,1755106978.589141
1755106979.135133,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,0.7584073464102086,5.438047773981506,5.739866851024924,-1.0668231623046227e-10,-0.43049001382686924,0.40785358304861297,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14525.4,14369.0,14074.8,14070.6,14385.2,14432.4,14465.0,14433.0,14234.4,14246.4,14160.6,14208.0,14184.2,14089.2,14353.6,14203.8,1755106979.115416
1755106979.640791,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,0.8584073464102085,5.983910704928183,5.168292535745813,-1.0668231623046227e-10,-0.38762194018093593,0.4487933028696137,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14525.6,14369.0,14074.0,14070.4,14384.8,14431.8,14464.4,14431.8,14234.4,14247.2,14161.4,14208.2,14184.2,14088.6,14353.2,14203.8,1755106979.590261
1755106980.146386,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,0.9584073464102085,6.469984378129113,4.545078349859902,-1.0668231623046227e-10,-0.34088087623949276,0.4852488283596834,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14525.0,14369.2,14074.6,14070.2,14384.6,14431.0,14464.2,14431.2,14235.6,14247.8,14161.4,14208.4,14184.4,14088.4,14353.2,14204.2,1755106980.11992
1755106980.652013,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,1.0584073464102086,6.891412106116268,3.876451243505346,-1.0668231623046227e-10,-0.2907338432629009,0.51685590795872,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14524.4,14369.2,14075.0,14070.0,14383.8,14430.6,14463.2,14430.8,14236.6,14249.0,14162.6,14208.8,14184.6,14088.8,14353.0,14205.0,1755106980.641618
1755106981.155215,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,1.1584073464102087,7.243983122337082,3.1690919177101002,-1.0668231623046227e-10,-0.2376818938282575,0.5432987341752812,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14524.2,14369.6,14075.4,14069.4,14383.0,14430.6,14462.2,14430.6,14236.8,14249.0,14162.6,14209.4,14184.6,14088.4,14353.4,14205.2,1755106981.116394
1755106981.658476,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,1.2584073464102088,7.524174653741964,2.4300680730356063,-1.0668231623046227e-10,-0.18225510547767043,0.5643130990306472,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14524.2,14369.8,14075.0,14069.8,14383.2,14430.0,14462.2,14430.0,14237.2,14249.8,14163.2,14210.0,14184.4,14088.6,14353.8,14205.8,1755106981.6414819
1755106982.162,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,1.3584073464102089,7.729187119168119,1.666763791449048,-1.0668231623046227e-10,-0.12500728435867858,0.5796890339376088,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14523.8,14369.4,14075.8,14069.6,14382.8,14429.2,14460.8,14428.4,14237.6,14250.0,14164.2,14209.8,14185.2,14088.4,14353.6,14206.0,1755106982.1205719
1755106982.6662312,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,1.458407346410209,7.856972101829124,0.8868057570171883,-1.0668231623046227e-10,-0.06651043177628911,0.5892729076371842,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14524.2,14369.2,14075.8,14069.6,14382.2,14428.8,14460.6,14428.6,14237.8,14251.0,14164.8,14210.6,14184.8,14089.0,14353.8,14206.2,1755106982.637333
1755106983.168043,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,1.558407346410209,7.906252816418326,0.09798705260022253,-1.0668231623046227e-10,-0.007349028945016689,0.5929689612313744,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14523.6,14369.4,14076.4,14069.6,14381.2,14427.8,14459.4,14427.6,14237.6,14251.4,14164.8,14211.0,14185.6,14089.4,14354.8,14207.2,1755106983.1636071
1755106983.673679,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,1.6584073464102091,7.87653686632559,-0.6918107060561115,-1.0668231623046227e-10,0.05188580295420837,0.5907402649744191,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14522.8,14369.2,14076.8,14069.8,14381.0,14427.6,14459.0,14426.8,14238.4,14252.0,14165.6,14211.0,14186.4,14088.6,14355.0,14207.8,1755106983.638898
1755106984.1794932,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,1.7584073464102092,7.768121163501453,-1.4746961208197487,-1.0668231623046227e-10,0.1106022090614811,0.5826090872626088,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14522.6,14369.2,14077.8,14069.4,14380.4,14426.8,14458.0,14427.0,14237.8,14252.0,14166.0,14210.6,14186.2,14089.4,14355.4,14208.0,1755106984.169791
1755106984.683945,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,1.8584073464102093,7.5820889618110705,-2.2428468594138815,-1.0668231623046227e-10,0.16821351445604107,0.5686566721358303,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14521.8,14369.0,14077.4,14069.8,14379.6,14425.8,14457.0,14426.2,14238.8,14252.8,14165.8,14211.0,14187.0,14089.8,14355.6,14208.8,1755106984.636992
1755106985.190557,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,1.9584073464102094,7.320299033519662,-2.9885878135753523,-1.0668231623046227e-10,0.2241440860181514,0.5490224275139746,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14521.6,14369.0,14077.4,14070.2,14379.0,14425.4,14456.8,14425.2,14239.2,14252.8,14167.2,14211.0,14187.4,14090.2,14356.2,14209.4,1755106985.166523
1755106985.696432,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,2.0584073464102093,6.9853670970544695,-3.7044677861993645,-1.0668231623046227e-10,0.27783508396495227,0.5239025322790851,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14521.0,14369.0,14078.2,14070.0,14378.6,14424.2,14456.2,14424.8,14239.0,14252.8,14166.2,14211.0,14187.8,14090.2,14357.4,14209.6,1755106985.691581
1755106986.2007308,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,2.1584073464102094,6.580639681610872,-4.383333941237918,-1.0668231623046227e-10,0.32875004559284376,0.4935479761208154,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14520.8,14368.8,14078.4,14070.2,14378.0,14423.2,14455.2,14424.4,14239.2,14254.0,14166.6,14210.6,14188.2,14091.4,14357.2,14210.0,1755106986.1639302
1755106986.703316,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,2.2584073464102095,6.1101606897388905,-5.018403272473184,-1.0668231623046227e-10,0.3763802454354888,0.45826205173041684,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14520.2,14368.6,14078.8,14070.8,14378.0,14423.4,14454.6,14424.4,14238.8,14253.0,14166.8,14210.6,14188.6,14091.8,14358.4,14211.2,1755106986.684588
1755106987.2055511,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,2.3584073464102095,5.578630992005629,-5.603330377073466,-1.0668231623046227e-10,0.42024977828050997,0.41839732440042215,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14520.0,14368.4,14079.2,14071.0,14377.4,14422.0,14454.0,14424.4,14238.8,14253.8,14166.6,14210.2,14189.6,14092.0,14359.0,14212.0,1755106987.1631901
1755106987.711139,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,2.4584073464102096,4.9913614574504805,-6.1322708567607975,-1.0668231623046226e-10,0.4599203142570596,0.37435210930878593,0.0,0.0,0.0,-7.906860000000001,2.178263887743821e-06,0.5930144999959992,0.0,14519.6,14367.6,14079.2,14071.0,14377.0,14421.6,14453.8,14423.6,14237.8,14253.6,14165.6,14209.8,14189.6,14092.6,14359.4,14212.0,1755106987.6851158
1755106988.215692,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,2.5584073464102097,4.354219889137223,-6.599939713106615,-1.0668231623046227e-10,0.4949954784829961,0.3265664916852917,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14519.6,14367.4,14079.0,14071.2,14376.2,14421.0,14452.6,14423.4,14238.2,14253.0,14164.8,14210.2,14190.6,14092.8,14360.0,14213.2,1755106988.155613
1755106988.720132,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,2.65840734641021,3.6735723950054404,-7.001664153489083,-1.0668231623046226e-10,0.5251248115116809,0.2755179296254079,0.0,0.0,0.0,-7.906860000000001,2.178263887743821e-06,0.5930144999959992,0.0,14519.0,14366.6,14079.4,14071.6,14375.8,14420.2,14453.0,14423.4,14238.0,14253.0,14165.6,14209.0,14190.2,14093.4,14360.4,14213.4,1755106988.689903
1755106989.224842,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,2.75840734641021,2.9562197798243486,-7.333430280092344,-1.0668231623046227e-10,0.5500072710069257,0.22171648348682615,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14519.6,14366.6,14079.4,14072.2,14376.0,14420.0,14452.4,14423.8,14237.4,14253.4,14165.0,14208.4,14191.6,14094.2,14361.8,14214.4,1755106989.208786
1755106989.728595,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,2.85840734641021,2.2093295937995894,-7.59192319544668,-1.0668231623046227e-10,0.569394239658501,0.1656997195349692,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14519.2,14366.4,14080.4,14072.6,14375.8,14419.2,14452.0,14423.4,14237.0,14252.4,14164.2,14207.8,14191.6,14095.2,14362.6,14214.0,1755106989.687107
1755106990.230731,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,2.95840734641021,1.4403645167808523,-7.774560123788268,-1.0668231623046227e-10,0.5830920092841201,0.10802733875856392,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14519.4,14367.0,14081.0,14073.8,14375.6,14419.8,14452.8,14424.4,14237.0,14253.0,14164.4,14207.6,14193.0,14096.2,14363.6,14215.0,1755106990.205826
1755106990.73379,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,3.05840734641021,0.6570077936316482,-7.87951621730086,-1.0668231623046227e-10,0.5909637162975645,0.04927558452237361,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14517.0,14364.2,14077.8,14071.2,14374.2,14417.4,14450.8,14422.2,14235.2,14251.2,14161.8,14205.6,14191.8,14095.2,14362.4,14214.0,1755106990.6860108
1755106991.239512,j6_to_+pi,0.0,0.0,0.0,0.0,-1.5707963267948966,3.141592653589793,3.162743999984184e-05,-7.906859999936745,-1.0668231623046227e-10,0.5930144999952558,2.3720579999881375e-06,-4.235164736271502e-22,0.0,0.0,-7.906860000000001,2.1782638877438215e-06,0.5930144999959994,0.0,14517.4,14363.8,14078.0,14071.4,14374.2,14417.4,14451.2,14423.0,14235.6,14250.6,14161.2,14205.8,14192.2,14095.2,14362.6,14214.8,1755106991.207308
